lib_mrq_utac;lib_mod;cnit;cod_cbr;hybride;puiss_admin_98;puiss_max;typ_boite_nb_rapp;conso_urb;conso_exurb;conso_mixte;co2;co_typ_1;hc;nox;hcnox;ptcl;masse_ordma_min;masse_ordma_max;champ_v9;carrosserie;gamme;etiq_energ;bonus_malus;annee_df
ALFA-ROMEO;147 3P 1.6L TS (105ch);MAL1301JZ595;ES;non;7;77.0;M 5;11.3;6.4;8.2;196;None;None;None;None;None;None;None;None;None;None;E;None;2007
ALFA-ROMEO;147 3P 1.6L TS (120ch);MAL1401JB597;ES;non;8;88.0;M 5;11.2;6.4;8.2;194;None;None;None;None;None;None;None;None;None;None;E;None;2007
ALFA-ROMEO;147 3P 2.0L SELESPEED;MAL1601JX599;ES;non;10;110.0;M 5;12.1;7.0;8.9;211;None;None;None;None;None;None;None;None;None;None;F;None;2007
ALFA-ROMEO;147 3P 2.0L TS;MAL1601JZ601;ES;non;10;110.0;M 5;12.1;7.0;8.9;211;None;None;None;None;None;None;None;None;None;None;F;None;2007
ALFA-ROMEO;147 3P JTD (120ch) M-JET;MAL5401JH627;GO;non;7;88.0;M 5;7.8;4.7;5.8;153;None;None;None;None;None;None;None;None;None;None;D;None;2007
ALFA-ROMEO;147 3P JTD (120ch) M-JET;MAL5401JM668;GO;non;7;88.0;M 5;7.8;4.7;5.8;153;None;None;None;None;None;None;None;None;None;None;D;None;2007
ALFA-ROMEO;147 3P JTD (150ch) M-JET;MAL5601J0626;GO;non;9;110.0;M 6;8.0;4.7;5.9;157;None;None;None;None;None;None;None;None;None;None;D;None;2007
ALFA-ROMEO;147 3P JTD (150ch) M-JET;MAL5601J5667;GO;non;9;110.0;M 6;8.0;4.7;5.9;157;None;None;None;None;None;None;None;None;None;None;D;None;2007
ALFA-ROMEO;147 5P 1.6TS (105ch);MAL1302JD607;ES;non;7;77.0;M 5;11.3;6.4;8.2;196;None;None;None;None;None;None;None;None;None;None;E;None;2007
ALFA-ROMEO;147 5P 1.6TS (120ch);MAL1402JP609;ES;non;8;88.0;M 5;11.2;6.4;8.2;194;None;None;None;None;None;None;None;None;None;None;E;None;2007
ALFA-ROMEO;147 5P 2.0L;MAL1602JD613;ES;non;10;110.0;M 5;12.1;7.0;8.9;211;None;None;None;None;None;None;None;None;None;None;F;None;2007
ALFA-ROMEO;147 5P 2.0L SELESPEED;MAL1602JB611;ES;non;10;110.0;M 5;12.1;7.0;8.9;211;None;None;None;None;None;None;None;None;None;None;F;None;2007
ALFA-ROMEO;147 5P JTD (120ch) M-JET;MAL5402JL629;GO;non;7;88.0;M 5;7.8;4.7;5.8;153;None;None;None;None;None;None;None;None;None;None;D;None;2007
ALFA-ROMEO;147 5P JTD (120ch) M-JET;MAL5402JQ670;GO;non;7;88.0;M 5;7.8;4.7;5.8;153;None;None;None;None;None;None;None;None;None;None;D;None;2007
ALFA-ROMEO;147 5P JTD (150ch) M-JET;MAL5602J4628;GO;non;9;110.0;M 6;8.0;4.7;5.9;157;None;None;None;None;None;None;None;None;None;None;D;None;2007
ALFA-ROMEO;147 5P JTD (150ch) M-JET;MAL5602J9669;GO;non;9;110.0;M 6;8.0;4.7;5.9;157;None;None;None;None;None;None;None;None;None;None;D;None;2007
ALFA-ROMEO;159 1.9 JTD (120ch);MAL5402MK625;GO;non;7;88.0;M 6;7.8;4.9;5.9;157;None;None;None;None;None;None;None;None;None;None;D;None;2007
ALFA-ROMEO;159 1.9 JTD (150ch);MAL5602M1622;GO;non;9;110.0;M 6;8.1;4.8;6.0;159;None;None;None;None;None;None;None;None;None;None;D;None;2007
ALFA-ROMEO;159 1.9 JTD (150ch) Qtronic;MAL7602MN674;GO;non;9;110.0;A 6;9.9;5.5;7.1;187;None;None;None;None;None;None;None;None;None;None;E;None;2007
ALFA-ROMEO;159 1.9L JTS;MAL1702MY621;ES;non;10;118.0;M 6;12.2;6.6;8.7;205;None;None;None;None;None;None;None;None;None;None;F;None;2007
ALFA-ROMEO;159 2.2L JTS;MAL1802MB624;ES;non;12;136.0;M 6;13.0;7.3;9.4;221;None;None;None;None;None;None;None;None;None;None;F;None;2007
ALFA-ROMEO;159 2.2L JTS SELESPEED;MAL1802M7681;ES;non;12;136.0;M 6;12.8;7.1;9.2;217;None;None;None;None;None;None;None;None;None;None;F;None;2007
ALFA-ROMEO;159 2.4 JTD M-JET 210;MAL6902MU704;GO;non;13;154.0;M 6;10.0;6.0;7.5;197;None;None;None;None;None;None;None;None;None;None;E;None;2007
ALFA-ROMEO;159 2.4JTD;MAL5802MM623;GO;non;12;147.0;M 6;9.2;5.4;6.8;179;None;None;None;None;None;None;None;None;None;None;E;None;2007
ALFA-ROMEO;159 2.4JTD Qtronic;MAL7802MJ675;GO;non;13;147.0;A 6;11.6;5.9;8.0;210;None;None;None;None;None;None;None;None;None;None;F;None;2007
ALFA-ROMEO;159 3.2L V6 JTS Q4;MAL2902MY634;ES;non;18;191.0;M 6;16.9;8.4;11.5;273;None;None;None;None;None;None;None;None;None;None;G;None;2007
ALFA-ROMEO;159 3.2L V6 JTS Q4 Qtronic;MAL4902M2682;ES;non;19;191.0;A 6;18.4;8.6;12.2;289;None;None;None;None;None;None;None;None;None;None;G;None;2007
ALFA-ROMEO;159 SW 1.8L MPI;MAL1604MQ680;ES;non;9;103.0;M 5;10.7;6.3;7.9;187;None;None;None;None;None;None;None;None;None;None;E;None;2007
ALFA-ROMEO;159 SW 1.9 JTD (120ch) M-JET;MAL5404M5642;GO;non;7;88.0;M 6;7.9;4.9;6.0;159;None;None;None;None;None;None;None;None;None;None;D;None;2007
ALFA-ROMEO;159 SW 1.9 JTD (150ch) M-JET;MAL5604MN640;GO;non;9;110.0;M 6;8.3;4.8;6.1;162;None;None;None;None;None;None;None;None;None;None;E;None;2007
ALFA-ROMEO;159 SW 1.9 JTD (150ch) M-JET Qtronic;MAL7604MU677;GO;non;9;110.0;A 6;10.1;5.6;7.2;190;None;None;None;None;None;None;None;None;None;None;E;None;2007
ALFA-ROMEO;159 SW 1.9L JTS;MAL1704MJ638;ES;non;10;118.0;M 6;12.4;6.7;8.8;209;None;None;None;None;None;None;None;None;None;None;F;None;2007
ALFA-ROMEO;159 SW 2.2L JTS;MAL1804MU639;ES;non;12;136.0;M 6;13.2;7.3;9.5;224;None;None;None;None;None;None;None;None;None;None;F;None;2007
ALFA-ROMEO;159 SW 2.2L JTS SELESPEED;MAL1804MD683;ES;non;12;136.0;M 6;13.0;7.1;9.3;219;None;None;None;None;None;None;None;None;None;None;F;None;2007
ALFA-ROMEO;159 SW 2.4 JTD M-JET;MAL5804M8641;GO;non;12;147.0;M 6;9.4;5.6;7.0;185;None;None;None;None;None;None;None;None;None;None;E;None;2007
ALFA-ROMEO;159 SW 2.4 JTD M-JET 210;MAL6904M8714;GO;non;13;154.0;M 6;10.2;6.0;7.6;199;None;None;None;None;None;None;None;None;None;None;E;None;2007
ALFA-ROMEO;159 SW 2.4 JTD M-JET Qtronic;MAL7804MQ678;GO;non;13;147.0;A 6;11.8;6.0;8.1;215;None;None;None;None;None;None;None;None;None;None;F;None;2007
ALFA-ROMEO;159 SW 3.2L V6 JTS Q4;MAL2904MM679;ES;non;18;191.0;M 6;17.1;8.5;11.6;275;None;None;None;None;None;None;None;None;None;None;G;None;2007
ALFA-ROMEO;159 SW 3.2L V6 JTS Q4 Qtronic;MAL4904M8684;ES;non;19;191.0;A 6;18.6;8.6;12.3;291;None;None;None;None;None;None;None;None;None;None;G;None;2007
ALFA-ROMEO;166 2.4 JTD (185ch);MAL5802GU637;GO;non;11;136.0;M 6;9.9;6.1;7.5;198;None;None;None;None;None;None;None;None;None;None;E;None;2007
ALFA-ROMEO;166 3.2L V6;MAL1902G9582;ES;non;17;176.5;M 6;18.3;9.1;12.5;297;None;None;None;None;None;None;None;None;None;None;G;None;2007
ALFA-ROMEO;BRERA 2.2L JTS;MAL1801NL635;ES;non;12;136.0;M 6;13.0;7.3;9.4;221;None;None;None;None;None;None;None;None;None;None;F;None;2007
ALFA-ROMEO;BRERA 2.2L JTS SELESPEED;MAL1801N4715;ES;non;12;136.0;M 6;12.8;7.1;9.2;217;None;None;None;None;None;None;None;None;None;None;F;None;2007
ALFA-ROMEO;BRERA 2.2L JTS SELESPEED;MAL1801N5716;ES;non;12;136.0;M 6;12.8;7.1;9.2;217;None;None;None;None;None;None;None;None;None;None;F;None;2007
ALFA-ROMEO;BRERA 2.4 JTD;MAL5801N9647;GO;non;12;147.0;M 6;9.2;5.4;6.8;179;None;None;None;None;None;None;None;None;None;None;E;None;2007
ALFA-ROMEO;BRERA 3.2 V6 JTS;MAL2901NZ636;ES;non;18;191.0;M 6;16.9;8.4;11.5;273;None;None;None;None;None;None;None;None;None;None;G;None;2007
ALFA-ROMEO;BRERA 3.2 V6 JTS Qtronic;MAL4901N4685;ES;non;19;191.0;A 6;18.4;8.6;12.2;289;None;None;None;None;None;None;None;None;None;None;G;None;2007
ALFA-ROMEO;GT 1.8L;MAL1601K6510;ES;non;9;103.0;M 5;12.1;6.4;8.5;202;None;None;None;None;None;None;None;None;None;None;F;None;2007
ALFA-ROMEO;GT COUPE 2.0L JTS;MAL1701K6500;ES;non;11;122.0;M 5;12.2;6.7;8.7;207;None;None;None;None;None;None;None;None;None;None;F;None;2007
ALFA-ROMEO;GT COUPE 2.0L JTS SELESPEED;MAL1701K5499;ES;non;11;122.0;M 5;12.2;6.7;8.7;207;None;None;None;None;None;None;None;None;None;None;F;None;2007
ALFA-ROMEO;GT COUPE 3.2L;MAL1901KS502;ES;non;17;176.5;M 6;18.6;8.7;12.4;295;None;None;None;None;None;None;None;None;None;None;G;None;2007
ALFA-ROMEO;GT COUPE JTD (150ch) M JET;MAL5601K5630;GO;non;9;110.0;M 6;8.5;4.9;6.2;165;None;None;None;None;None;None;None;None;None;None;E;None;2007
ALFA-ROMEO;GT COUPE JTD (150ch) M-JET;MAL5601KA671;GO;non;9;110.0;M 6;8.5;4.9;6.2;165;None;None;None;None;None;None;None;None;None;None;E;None;2007
ALFA-ROMEO;SPIDER 2.2 JTS  SELESPEED;MAL1805F7718;ES;non;12;136.0;M 6;12.8;7.1;9.2;217;None;None;None;None;None;None;None;None;None;None;F;None;2007
ALFA-ROMEO;SPIDER 2.2L JTS;MAL1805FF665;ES;non;12;136.0;M 6;13.0;7.3;9.4;221;None;None;None;None;None;None;None;None;None;None;F;None;2007
ALFA-ROMEO;SPIDER 2.4 JTD M-JET 200;MAL5805FV694;GO;non;12;147.0;M 6;9.2;5.4;6.8;179;None;None;None;None;None;None;None;None;None;None;E;None;2007
ALFA-ROMEO;SPIDER 3.2 V6 JTS;MAL2905FT666;ES;non;18;191.0;M 6;16.9;8.4;11.5;273;None;None;None;None;None;None;None;None;None;None;G;None;2007
ALFA-ROMEO;SPIDER 3.2 V6 JTS Qtronic;MAL4905F5686;ES;non;19;191.0;A 6;18.4;8.6;12.2;289;None;None;None;None;None;None;None;None;None;None;G;None;2007
AUDI;A3 1.6L (102ch);MAU13G1GB302;ES;non;6;75.0;M 5;9.6;5.6;7.1;169;None;None;None;None;None;None;None;None;None;None;E;None;2007
AUDI;A3 1.6L (102ch);MAU13G1GD304;ES;non;6;75.0;M 5;9.6;5.6;7.1;169;None;None;None;None;None;None;None;None;None;None;E;None;2007
AUDI;A3 1.6L (102ch) TIPTRONIC;MAU33G1G9298;ES;non;7;75.0;A 6;10.9;5.9;7.7;183;None;None;None;None;None;None;None;None;None;None;E;None;2007
AUDI;A3 1.6L (102ch) TIPTRONIC;MAU33G1GB300;ES;non;7;75.0;A 6;10.9;5.9;7.7;183;None;None;None;None;None;None;None;None;None;None;E;None;2007
AUDI;A3 1.6L FSI (115ch);MAU14G1GP254;ES;non;7;85.0;M 6;8.8;5.3;6.6;158;None;None;None;None;None;None;None;None;None;None;D;None;2007
AUDI;A3 1.6L FSI (115ch);MAU14G1GR256;ES;non;7;85.0;M 6;8.8;5.3;6.6;158;None;None;None;None;None;None;None;None;None;None;D;None;2007
AUDI;A3 1.8T FSI;MAU17G1GS836;ES;non;10;118.0;M 6;10.0;5.7;7.3;174;None;None;None;None;None;None;None;None;None;None;E;None;2007
AUDI;A3 1.8T FSI S tronic;MAU37G1GQ832;ES;non;10;118.0;A 6;10.4;5.8;7.5;179;None;None;None;None;None;None;None;None;None;None;E;None;2007
AUDI;A3 1.9 TDI (105ch);MAU53G1GR350;GO;non;6;77.0;M 5;6.6;4.2;5.1;135;None;None;None;None;None;None;None;None;None;None;C;None;2007
AUDI;A3 1.9 TDI (105ch);MAU53G1GT352;GO;non;6;77.0;M 5;6.6;4.2;5.1;135;None;None;None;None;None;None;None;None;None;None;C;None;2007
AUDI;A3 1.9 TDI (105ch) FAP;MAU53G1G1263;GO;non;6;77.0;M 5;6.1;4.2;4.9;129;None;None;None;None;None;None;None;None;None;None;C;None;2007
AUDI;A3 1.9 TDI (105ch) FAP;MAU53G1G5267;GO;non;6;77.0;M 5;6.1;4.2;4.9;129;None;None;None;None;None;None;None;None;None;None;C;None;2007
AUDI;A3 1.9 TDI (105ch) S TRONIC FAP;MAU73G1G0260;GO;non;6;77.0;A 6;7.5;4.8;5.8;156;None;None;None;None;None;None;None;None;None;None;D;None;2007
AUDI;A3 1.9 TDI (105ch) S TRONIC FAP;MAU73G1GY258;GO;non;6;77.0;A 6;7.5;4.8;5.8;156;None;None;None;None;None;None;None;None;None;None;D;None;2007
AUDI;A3 2.0 TDI (136ch);MAU55G1G2226;GO;non;7;100.0;M 6;6.8;4.4;5.3;140;None;None;None;None;None;None;None;None;None;None;C;None;2007
AUDI;A3 2.0 TDI (136ch);MAU55G1G4228;GO;non;7;100.0;M 6;6.8;4.4;5.3;140;None;None;None;None;None;None;None;None;None;None;C;None;2007
AUDI;A3 2.0 TDI (140ch);MAU56G1GN246;GO;non;8;103.0;M 6;7.2;4.6;5.5;146;None;None;None;None;None;None;None;None;None;None;D;None;2007
AUDI;A3 2.0 TDI (140ch);MAU56G1GP248;GO;non;8;103.0;M 6;7.2;4.6;5.5;146;None;None;None;None;None;None;None;None;None;None;D;None;2007
AUDI;A3 2.0 TDI (140ch) FAP;MAU56G1GJ278;GO;non;8;103.0;M 6;7.0;4.6;5.5;148;None;None;None;None;None;None;None;None;None;None;D;None;2007
AUDI;A3 2.0 TDI (140ch) FAP;MAU56G1GL280;GO;non;8;103.0;M 6;7.0;4.6;5.5;148;None;None;None;None;None;None;None;None;None;None;D;None;2007
AUDI;A3 2.0 TDI (140ch) QUATTRO;MAU66G1GS250;GO;non;8;103.0;M 6;7.6;4.8;5.8;154;None;None;None;None;None;None;None;None;None;None;D;None;2007
AUDI;A3 2.0 TDI (140ch) QUATTRO;MAU66G1GU252;GO;non;8;103.0;M 6;7.6;4.8;5.8;154;None;None;None;None;None;None;None;None;None;None;D;None;2007
AUDI;A3 2.0 TDI (140ch) QUATTRO FAP;MAU66G1GP282;GO;non;8;103.0;M 6;7.5;5.0;5.9;156;None;None;None;None;None;None;None;None;None;None;D;None;2007
AUDI;A3 2.0 TDI (140ch) QUATTRO FAP;MAU66G1GQ284;GO;non;8;103.0;M 6;7.5;5.0;5.9;156;None;None;None;None;None;None;None;None;None;None;D;None;2007
AUDI;A3 2.0 TDI (140ch) S TRONIC;MAU76G1GH238;GO;non;8;103.0;A 6;7.6;4.9;5.8;154;None;None;None;None;None;None;None;None;None;None;D;None;2007
AUDI;A3 2.0 TDI (140ch) S TRONIC;MAU76G1GJ240;GO;non;8;103.0;A 6;7.6;4.9;5.8;154;None;None;None;None;None;None;None;None;None;None;D;None;2007
AUDI;A3 2.0 TDI (140ch) S TRONIC;MAU76G1GL242;GO;non;8;103.0;A 6;7.6;4.9;5.8;154;None;None;None;None;None;None;None;None;None;None;D;None;2007
AUDI;A3 2.0 TDI (140ch) S TRONIC;MAU76G1GN244;GO;non;8;103.0;A 6;7.6;4.9;5.8;154;None;None;None;None;None;None;None;None;None;None;D;None;2007
AUDI;A3 2.0 TDI (140ch) S TRONIC FAP;MAU76G1GD270;GO;non;8;103.0;A 6;7.5;4.5;5.6;151;None;None;None;None;None;None;None;None;None;None;D;None;2007
AUDI;A3 2.0 TDI (140ch) S TRONIC FAP;MAU76G1GF272;GO;non;8;103.0;A 6;7.5;4.5;5.6;151;None;None;None;None;None;None;None;None;None;None;D;None;2007
AUDI;A3 2.0 TDI (140ch) S TRONIC FAP;MAU76G1GH274;GO;non;8;103.0;A 6;7.5;4.5;5.6;151;None;None;None;None;None;None;None;None;None;None;D;None;2007
AUDI;A3 2.0 TDI (140ch) S TRONIC FAP;MAU76G1GJ276;GO;non;8;103.0;A 6;7.5;4.5;5.6;151;None;None;None;None;None;None;None;None;None;None;D;None;2007
AUDI;A3 2.0 TDI (170ch) FAP;MAU57G1G9292;GO;non;10;125.0;M 6;7.8;4.6;5.8;154;None;None;None;None;None;None;None;None;None;None;D;None;2007
AUDI;A3 2.0 TDI (170ch) FAP;MAU57G1GW290;GO;non;10;125.0;M 6;7.8;4.6;5.8;154;None;None;None;None;None;None;None;None;None;None;D;None;2007
AUDI;A3 2.0 TDI (170ch) QUATTRO FAP;MAU67G1GC294;GO;non;10;125.0;M 6;8.5;5.1;6.4;173;None;None;None;None;None;None;None;None;None;None;E;None;2007
AUDI;A3 2.0 TDI (170ch) QUATTRO FAP;MAU67G1GE296;GO;non;10;125.0;M 6;8.5;5.1;6.4;173;None;None;None;None;None;None;None;None;None;None;E;None;2007
AUDI;A3 2.0 TDI (170ch) S TRONIC FAP;MAU77G1GU286;GO;non;10;125.0;A 6;7.6;4.9;5.9;156;None;None;None;None;None;None;None;None;None;None;D;None;2007
AUDI;A3 2.0 TDI (170ch) S TRONIC FAP;MAU77G1GW288;GO;non;10;125.0;A 6;7.6;4.9;5.9;156;None;None;None;None;None;None;None;None;None;None;D;None;2007
AUDI;A3 2.0L FSI (150ch);MAU16G1G6330;ES;non;9;110.0;M 6;10.3;5.8;7.4;177;None;None;None;None;None;None;None;None;None;None;E;None;2007
AUDI;A3 2.0L FSI (150ch);MAU16G1G8332;ES;non;9;110.0;M 6;10.3;5.8;7.4;177;None;None;None;None;None;None;None;None;None;None;E;None;2007
AUDI;A3 2.0L FSI (150ch) TIPTRONIC;MAU36G1G4326;ES;non;9;110.0;A 6;11.5;6.0;8.0;192;None;None;None;None;None;None;None;None;None;None;E;None;2007
AUDI;A3 2.0L FSI (150ch) TIPTRONIC;MAU36G1G6328;ES;non;9;110.0;A 6;11.5;6.0;8.0;192;None;None;None;None;None;None;None;None;None;None;E;None;2007
AUDI;A3 2.0L TFSI (200ch);MAU18G1GG338;ES;non;12;147.0;M 6;10.9;6.0;7.8;186;None;None;None;None;None;None;None;None;None;None;E;None;2007
AUDI;A3 2.0L TFSI (200ch);MAU18G1GJ340;ES;non;12;147.0;M 6;10.9;6.0;7.8;186;None;None;None;None;None;None;None;None;None;None;E;None;2007
AUDI;A3 2.0L TFSI (200ch) QUATTRO;MAU28G1GL342;ES;non;13;147.0;M 6;12.3;6.8;8.8;209;None;None;None;None;None;None;None;None;None;None;F;None;2007
AUDI;A3 2.0L TFSI (200ch) QUATTRO;MAU28G1GN344;ES;non;13;147.0;M 6;12.3;6.8;8.8;209;None;None;None;None;None;None;None;None;None;None;F;None;2007
AUDI;A3 2.0L TFSI S (200ch) TRONIC;MAU38G1GE334;ES;non;12;147.0;A 6;10.6;6.0;7.7;184;None;None;None;None;None;None;None;None;None;None;E;None;2007
AUDI;A3 2.0L TFSI S (200ch) TRONIC;MAU38G1GG336;ES;non;12;147.0;A 6;10.6;6.0;7.7;184;None;None;None;None;None;None;None;None;None;None;E;None;2007
AUDI;A3 SPORTBACK 1.6L (102ch);MAU13G2GE303;ES;non;7;75.0;M 5;9.7;5.7;7.2;171;None;None;None;None;None;None;None;None;None;None;E;None;2007
AUDI;A3 SPORTBACK 1.6L (102ch);MAU13G2GG305;ES;non;7;75.0;M 5;9.7;5.7;7.2;171;None;None;None;None;None;None;None;None;None;None;E;None;2007
AUDI;A3 SPORTBACK 1.6L (102ch) TIPTRONIC;MAU33G2GC299;ES;non;7;75.0;A 6;10.9;5.9;7.7;183;None;None;None;None;None;None;None;None;None;None;E;None;2007
AUDI;A3 SPORTBACK 1.6L (102ch) TIPTRONIC;MAU33G2GE301;ES;non;7;75.0;A 6;10.9;5.9;7.7;183;None;None;None;None;None;None;None;None;None;None;E;None;2007
AUDI;A3 SPORTBACK 1.6L FSI (115ch);MAU14G2GS255;ES;non;7;85.0;M 6;8.8;5.3;6.6;158;None;None;None;None;None;None;None;None;None;None;D;None;2007
AUDI;A3 SPORTBACK 1.6L FSI (115ch);MAU14G2GU257;ES;non;7;85.0;M 6;8.8;5.3;6.6;158;None;None;None;None;None;None;None;None;None;None;D;None;2007
AUDI;A3 Sportback 1.8T FSI;MAU17G2GV837;ES;non;10;118.0;M 6;10.1;5.8;7.4;176;None;None;None;None;None;None;None;None;None;None;E;None;2007
AUDI;A3 Sportback 1.8T FSI S tronic;MAU37G2GT833;ES;non;10;118.0;A 6;10.4;5.8;7.5;179;None;None;None;None;None;None;None;None;None;None;E;None;2007
AUDI;A3 SPORTBACK 1.9 TDI (105ch) FAP;MAU53G2G5265;GO;non;6;77.0;M 5;6.2;4.3;5.0;132;None;None;None;None;None;None;None;None;None;None;C;None;2007
AUDI;A3 SPORTBACK 1.9 TDI (105ch) FAP;MAU53G2G9269;GO;non;6;77.0;M 5;6.2;4.3;5.0;132;None;None;None;None;None;None;None;None;None;None;C;None;2007
AUDI;A3 SPORTBACK 1.9 TDI (105ch) S TRONIC;MAU73G1GP346;GO;non;6;77.0;A 6;7.8;4.5;5.7;151;None;None;None;None;None;None;None;None;None;None;D;None;2007
AUDI;A3 SPORTBACK 1.9 TDI (105ch) S TRONIC;MAU73G1GR348;GO;non;6;77.0;A 6;7.8;4.5;5.7;151;None;None;None;None;None;None;None;None;None;None;D;None;2007
AUDI;A3 SPORTBACK 1.9 TDI (105ch) S TRONIC FAP;MAU73G2G1259;GO;non;6;77.0;A 6;7.6;4.9;5.9;159;None;None;None;None;None;None;None;None;None;None;D;None;2007
AUDI;A3 SPORTBACK 1.9 TDI (105ch) S TRONIC FAP;MAU73G2G3261;GO;non;6;77.0;A 6;7.6;4.9;5.9;159;None;None;None;None;None;None;None;None;None;None;D;None;2007
AUDI;A3 SPORTBACK 2.0 FSI TIPTRONIC;MAU36G2GL826;ES;non;9;110.0;A 6;11.6;6.1;8.1;194;None;None;None;None;None;None;None;None;None;None;E;None;2007
AUDI;A3 SPORTBACK 2.0 TDI (136ch);MAU55G2G5227;GO;non;7;100.0;M 6;6.8;4.4;5.3;140;None;None;None;None;None;None;None;None;None;None;C;None;2007
AUDI;A3 SPORTBACK 2.0 TDI (136ch);MAU55G2G7229;GO;non;7;100.0;M 6;6.8;4.4;5.3;140;None;None;None;None;None;None;None;None;None;None;C;None;2007
AUDI;A3 SPORTBACK 2.0 TDI (140ch);MAU56G2GQ247;GO;non;8;103.0;M 6;7.2;4.6;5.5;146;None;None;None;None;None;None;None;None;None;None;D;None;2007
AUDI;A3 SPORTBACK 2.0 TDI (140ch);MAU56G2GS249;GO;non;8;103.0;M 6;7.2;4.6;5.5;146;None;None;None;None;None;None;None;None;None;None;D;None;2007
AUDI;A3 SPORTBACK 2.0 TDI (140ch) FAP;MAU56G2GM279;GO;non;8;103.0;M 6;7.0;4.6;5.5;148;None;None;None;None;None;None;None;None;None;None;D;None;2007
AUDI;A3 SPORTBACK 2.0 TDI (140ch) FAP;MAU56G2GP281;GO;non;8;103.0;M 6;7.0;4.6;5.5;148;None;None;None;None;None;None;None;None;None;None;D;None;2007
AUDI;A3 SPORTBACK 2.0 TDI (140ch) QUATTRO;MAU66G2GV251;GO;non;8;103.0;M 6;7.7;4.9;5.9;156;None;None;None;None;None;None;None;None;None;None;D;None;2007
AUDI;A3 SPORTBACK 2.0 TDI (140ch) QUATTRO;MAU66G2GX253;GO;non;8;103.0;M 6;7.7;4.9;5.9;156;None;None;None;None;None;None;None;None;None;None;D;None;2007
AUDI;A3 SPORTBACK 2.0 TDI (140ch) QUATTRO FAP;MAU66G2GR283;GO;non;8;103.0;M 6;7.7;5.1;6.0;159;None;None;None;None;None;None;None;None;None;None;D;None;2007
AUDI;A3 SPORTBACK 2.0 TDI (140ch) QUATTRO FAP;MAU66G2GT285;GO;non;8;103.0;M 6;7.7;5.1;6.0;159;None;None;None;None;None;None;None;None;None;None;D;None;2007
AUDI;A3 SPORTBACK 2.0 TDI (140ch) S TRONIC;MAU76G2GK239;GO;non;8;103.0;A 6;7.6;4.9;5.8;154;None;None;None;None;None;None;None;None;None;None;D;None;2007
AUDI;A3 SPORTBACK 2.0 TDI (140ch) S TRONIC;MAU76G2GM241;GO;non;8;103.0;A 6;7.6;4.9;5.8;154;None;None;None;None;None;None;None;None;None;None;D;None;2007
AUDI;A3 SPORTBACK 2.0 TDI (140ch) S TRONIC;MAU76G2GP243;GO;non;8;103.0;A 6;7.6;4.9;5.8;154;None;None;None;None;None;None;None;None;None;None;D;None;2007
AUDI;A3 SPORTBACK 2.0 TDI (140ch) S TRONIC;MAU76G2GQ245;GO;non;8;103.0;A 6;7.6;4.9;5.8;154;None;None;None;None;None;None;None;None;None;None;D;None;2007
AUDI;A3 SPORTBACK 2.0 TDI (140ch) S TRONIC FAP;MAU76G2GG271;GO;non;8;103.0;A 6;7.5;4.5;5.6;151;None;None;None;None;None;None;None;None;None;None;D;None;2007
AUDI;A3 SPORTBACK 2.0 TDI (140ch) S TRONIC FAP;MAU76G2GJ273;GO;non;8;103.0;A 6;7.5;4.5;5.6;151;None;None;None;None;None;None;None;None;None;None;D;None;2007
AUDI;A3 SPORTBACK 2.0 TDI (140ch) S TRONIC FAP;MAU76G2GK275;GO;non;8;103.0;A 6;7.5;4.5;5.6;151;None;None;None;None;None;None;None;None;None;None;D;None;2007
AUDI;A3 SPORTBACK 2.0 TDI (140ch) S TRONIC FAP;MAU76G2GM277;GO;non;8;103.0;A 6;7.5;4.5;5.6;151;None;None;None;None;None;None;None;None;None;None;D;None;2007
AUDI;A3 SPORTBACK 2.0 TDI (170ch) FAP;MAU57G2GA291;GO;non;10;125.0;M 6;7.8;4.6;5.8;154;None;None;None;None;None;None;None;None;None;None;D;None;2007
AUDI;A3 SPORTBACK 2.0 TDI (170ch) FAP;MAU57G2GC293;GO;non;10;125.0;M 6;7.8;4.6;5.8;154;None;None;None;None;None;None;None;None;None;None;D;None;2007
AUDI;A3 SPORTBACK 2.0 TDI (170ch) QUATTRO FAP;MAU67G2GF295;GO;non;10;125.0;M 6;8.5;5.1;6.4;173;None;None;None;None;None;None;None;None;None;None;E;None;2007
AUDI;A3 SPORTBACK 2.0 TDI (170ch) QUATTRO FAP;MAU67G2GH297;GO;non;10;125.0;M 6;8.5;5.1;6.4;173;None;None;None;None;None;None;None;None;None;None;E;None;2007
AUDI;A3 SPORTBACK 2.0 TDI (170ch) S TRONIC FAP;MAU77G2GX287;GO;non;10;125.0;A 6;7.6;4.9;5.9;156;None;None;None;None;None;None;None;None;None;None;D;None;2007
AUDI;A3 SPORTBACK 2.0 TDI (170ch) S TRONIC FAP;MAU77G2GZ289;GO;non;10;125.0;A 6;7.6;4.9;5.9;156;None;None;None;None;None;None;None;None;None;None;D;None;2007
AUDI;A3 SPORTBACK 2.0L FSI (150ch);MAU16G2G9331;ES;non;9;110.0;M 6;10.3;5.8;7.4;177;None;None;None;None;None;None;None;None;None;None;E;None;2007
AUDI;A3 SPORTBACK 2.0L FSI (150ch);MAU16G2GB333;ES;non;9;110.0;M 6;10.3;5.8;7.4;177;None;None;None;None;None;None;None;None;None;None;E;None;2007
