lib_mrq_utac;lib_mod;cnit;cod_cbr;hybride;puiss_admin_98;puiss_max;typ_boite_nb_rapp;conso_urb;conso_exurb;conso_mixte;co2;co_typ_1;hc;nox;hcnox;ptcl;masse_ordma_min;masse_ordma_max;champ_v9;carrosserie;gamme;etiq_energ;bonus_malus;annee_df
MERCEDES-BENZ;NOUVELLE A 170 BREAK BVM5;MMB14K4PJZ45;ES;non;7;85;M 5;8,6;5,5;6,6;157;None;None;None;None;None;None;None;None;None;None;D;200;2010
MERCEDES-BENZ;NOUVELLE A 170 BREAK BVM5;MMB14K4PJZ46;ES;non;7;85;M 5;8,6;5,7;6,7;159;None;None;None;None;None;None;None;None;None;None;D;200;2010
MERCEDES-BENZ;NOUVELLE A 170 BREAK BVM5;MMB14K4PJZ54;ES;non;7;85;M 5;7,7;5,2;6,1;146;None;None;None;None;None;None;None;None;None;None;D;-;2010
MERCEDES-BENZ;NOUVELLE A 170 BREAK BVM5;MMB14K4PJZ55;ES;non;7;85;M 5;7,7;5,2;6,1;146;None;None;None;None;None;None;None;None;None;None;D;-;2010
MERCEDES-BENZ;NOUVELLE A 170 BREAK BVM5;MMB14K4PKZ47;ES;non;7;85;M 5;8,7;5,8;6,8;163;None;None;None;None;None;None;None;None;None;None;E;750;2010
MERCEDES-BENZ;NOUVELLE A 170 BREAK BVM5;MMB14K4PKZ56;ES;non;7;85;M 5;7,7;5,2;6,1;146;None;None;None;None;None;None;None;None;None;None;D;-;2010
MERCEDES-BENZ;NOUVELLE A 170 BREAK BVM5;MMB14K4PLZ57;ES;non;7;85;M 5;7,7;5,3;6,2;148;None;None;None;None;None;None;None;None;None;None;D;-;2010
MERCEDES-BENZ;B 170  BVM5 BREAK;MMB14K4YPX90;ES;non;7;85;M 5;7,9;5,5;6,4;152;None;None;None;None;None;None;None;None;None;None;D;-;2010
MERCEDES-BENZ;B 170 BVM5;MMB14K4YTX94;ES;non;7;85;M 5;7,9;5,5;6,4;152;None;None;None;None;None;None;None;None;None;None;D;-;2010
MERCEDES-BENZ;B 170 BVM5;MMB14K4YUX95;ES;non;7;85;M 5;8,1;5,6;6,5;156;None;None;None;None;None;None;None;None;None;None;D;200;2010
MERCEDES-BENZ;B 170 BVM5;MMB14K4YVX96;ES;non;7;85;M 5;7,9;5,5;6,4;152;None;None;None;None;None;None;None;None;None;None;D;-;2010
MERCEDES-BENZ;B 170  BVM5 BREAK;MMB14K4YWX88;ES;non;7;85;M 5;7,9;5,5;6,4;152;None;None;None;None;None;None;None;None;None;None;D;-;2010
MERCEDES-BENZ;B 170  BVM5 BREAK;MMB14K4YXX89;ES;non;7;85;M 5;8,1;5,6;6,5;156;None;None;None;None;None;None;None;None;None;None;D;200;2010
MERCEDES-BENZ;C 160 COUPE SPORT BVM6;MMB14S1AB908;ES;non;8;90;M 6;11,4;6,1;8;191;None;None;None;None;None;None;None;None;None;None;E;750;2010
MERCEDES-BENZ;C 160 COUPE SPORT BVM6;MMB14S1AC909;ES;non;8;90;M 6;11,6;6,2;8,2;196;None;None;None;None;None;None;None;None;None;None;E;1600;2010
MERCEDES-BENZ;NOUVELLE A 170 BREAK BVM5;MMB14T4P4721;ES;non;7;85;M 5;8,6;5,5;6,6;157;None;None;None;None;None;None;None;None;None;None;D;200;2010
MERCEDES-BENZ;NOUVELLE A 170 BREAK BVM5;MMB14T4P5722;ES;non;7;85;M 5;8,6;5,7;6,7;159;None;None;None;None;None;None;None;None;None;None;D;200;2010
MERCEDES-BENZ;NOUVELLE A 170 BREAK BVM5;MMB14T4P6723;ES;non;7;85;M 5;8,6;5,5;6,6;157;None;None;None;None;None;None;None;None;None;None;D;200;2010
MERCEDES-BENZ;NOUVELLE A 170 BREAK BVM5;MMB14T4P7724;ES;non;7;85;M 5;8,6;5,7;6,7;159;None;None;None;None;None;None;None;None;None;None;D;200;2010
MERCEDES-BENZ;NOUVELLE A 170 BREAK BVM5;MMB14T4P7821;ES;non;7;85;M 5;8,6;5,5;6,6;157;None;None;None;None;None;None;None;None;None;None;D;200;2010
MERCEDES-BENZ;NOUVELLE A 170 BREAK BVM5;MMB14T4P8725;ES;non;7;85;M 5;8,7;5,8;6,8;163;None;None;None;None;None;None;None;None;None;None;E;750;2010
MERCEDES-BENZ;NOUVELLE A 170 BREAK BVM5;MMB14T4P8822;ES;non;7;85;M 5;8,6;5,7;6,7;159;None;None;None;None;None;None;None;None;None;None;D;200;2010
MERCEDES-BENZ;NOUVELLE A 170 BREAK BVM5;MMB14T4P9823;ES;non;7;85;M 5;8,6;5,5;6,6;157;None;None;None;None;None;None;None;None;None;None;D;200;2010
MERCEDES-BENZ;NOUVELLE A 170 BREAK BVM5;MMB14T4PA824;ES;non;7;85;M 5;8,6;5,7;6,7;159;None;None;None;None;None;None;None;None;None;None;D;200;2010
MERCEDES-BENZ;NOUVELLE A 170 BREAK BVM5;MMB14T4PB825;ES;non;7;85;M 5;8,7;5,8;6,8;163;None;None;None;None;None;None;None;None;None;None;E;750;2010
MERCEDES-BENZ;B 170 BVM5;MMB14T4YG203;ES;non;7;85;M 5;8,6;5,8;6,8;163;None;None;None;None;None;None;None;None;None;None;E;750;2010
MERCEDES-BENZ;B 170 BVM5;MMB14T4YH204;ES;non;7;85;M 5;9;6;7,1;171;None;None;None;None;None;None;None;None;None;None;E;750;2010
MERCEDES-BENZ;B 170 BVM5;MMB14T4YJ205;ES;non;7;85;M 5;8,6;5,8;6,8;163;None;None;None;None;None;None;None;None;None;None;E;750;2010
MERCEDES-BENZ;NOUVELLE A 200 BREAK BVM5;MMB15H4P8V05;ES;non;8;100;M 5;9,6;5,9;7,2;172;None;None;None;None;None;None;None;None;None;None;E;750;2010
MERCEDES-BENZ;NOUVELLE A 200 BREAK BVM5;MMB15H4P9V06;ES;non;8;100;M 5;9,6;5,9;7,2;172;None;None;None;None;None;None;None;None;None;None;E;750;2010
MERCEDES-BENZ;NOUVELLE A 200 BREAK BVM5;MMB15H4PAV07;ES;non;8;100;M 5;9,6;6,1;7,4;176;None;None;None;None;None;None;None;None;None;None;E;750;2010
MERCEDES-BENZ;NOUVELLE A 200 COUPE BVM5;MMB15H4PHV95;ES;non;8;100;M 5;9,6;5,9;7,2;172;None;None;None;None;None;None;None;None;None;None;E;750;2010
MERCEDES-BENZ;NOUVELLE A 200 COUPE BVM5;MMB15H4PJV96;ES;non;8;100;M 5;9,6;5,9;7,2;172;None;None;None;None;None;None;None;None;None;None;E;750;2010
MERCEDES-BENZ;NOUVELLE A 200 COUPE BVM5;MMB15H4PJV97;ES;non;8;100;M 5;9,6;6,1;7,4;176;None;None;None;None;None;None;None;None;None;None;E;750;2010
MERCEDES-BENZ;B 170 BVM5 BREAK;MMB15H4YNT67;ES;non;8;100;M 5;9,3;6;7,2;173;None;None;None;None;None;None;None;None;None;None;E;750;2010
MERCEDES-BENZ;B 170 BVM5 BREAK;MMB15H4YPT68;ES;non;8;100;M 5;9,6;6,3;7,5;180;None;None;None;None;None;None;None;None;None;None;E;750;2010
MERCEDES-BENZ;B 170 BVM5 BREAK;MMB15H4YPT69;ES;non;8;100;M 5;9,3;6;7,2;173;None;None;None;None;None;None;None;None;None;None;E;750;2010
MERCEDES-BENZ;NOUVELLE A 200 BERLINE BVM5;MMB15T4PF731;ES;non;8;100;M 5;9,6;5,9;7,2;172;None;None;None;None;None;None;None;None;None;None;E;750;2010
MERCEDES-BENZ;NOUVELLE A 200 BERLINE BVM5;MMB15T4PG732;ES;non;8;100;M 5;9,6;5,9;7,2;172;None;None;None;None;None;None;None;None;None;None;E;750;2010
MERCEDES-BENZ;NOUVELLE A 200 BERLINE BVM5;MMB15T4PH733;ES;non;8;100;M 5;9,6;6,1;7,4;176;None;None;None;None;None;None;None;None;None;None;E;750;2010
MERCEDES-BENZ;NOUVELLE A 200 COUPE BVM5;MMB15T4PJ831;ES;non;8;100;M 5;9,6;5,9;7,2;172;None;None;None;None;None;None;None;None;None;None;E;750;2010
MERCEDES-BENZ;NOUVELLE A 200 COUPE BVM5;MMB15T4PJ832;ES;non;8;100;M 5;9,6;5,9;7,2;172;None;None;None;None;None;None;None;None;None;None;E;750;2010
MERCEDES-BENZ;NOUVELLE A 200 COUPE BVM5;MMB15T4PK833;ES;non;8;100;M 5;9,6;6,1;7,4;176;None;None;None;None;None;None;None;None;None;None;E;750;2010
MERCEDES-BENZ;B 170 BVM5;MMB15T4YN209;ES;non;8;100;M 5;9,3;6;7,2;173;None;None;None;None;None;None;None;None;None;None;E;750;2010
MERCEDES-BENZ;B 170 BVM5;MMB15T4YP210;ES;non;8;100;M 5;9,6;6,3;7,5;180;None;None;None;None;None;None;None;None;None;None;E;750;2010
MERCEDES-BENZ;B 170 BVM5;MMB15T4YP211;ES;non;8;100;M 5;9,3;6;7,2;173;None;None;None;None;None;None;None;None;None;None;E;750;2010
MERCEDES-BENZ;C 180 K BERLINE BVM6;MMB16F2AJP60;ES;non;9;105;M 6;10,7;6,1;7,8;188;None;None;None;None;None;None;None;None;None;None;E;750;2010
MERCEDES-BENZ;C 180 K BERLINE BVM6;MMB16F2AKP61;ES;non;9;105;M 6;10,7;6,1;7,8;188;None;None;None;None;None;None;None;None;None;None;E;750;2010
MERCEDES-BENZ;C 180 K BERLINE BVM6;MMB16F2ALP62;ES;non;9;105;M 6;11,4;5,9;7,9;190;None;None;None;None;None;None;None;None;None;None;E;750;2010
MERCEDES-BENZ;C 180 K BERLINE BVM6;MMB16F2AMP63;ES;non;9;105;M 6;11,6;6,1;8,1;193;None;None;None;None;None;None;None;None;None;None;E;750;2010
MERCEDES-BENZ;C 180 K BERLINE BVM6;MMB16F2ANP64;ES;non;9;105;M 6;11,6;6,1;8,1;193;None;None;None;None;None;None;None;None;None;None;E;750;2010
MERCEDES-BENZ;C 180 K BERLINE BVM6;MMB16F2ARP59;ES;non;9;105;M 6;10,5;6;7,6;183;None;None;None;None;None;None;None;None;None;None;E;750;2010
MERCEDES-BENZ;C 180 K STATION WAGON BVM6;MMB16F4AHO10;ES;non;9;105;M 6;11;6,4;8,1;195;None;None;None;None;None;None;None;None;None;None;E;750;2010
MERCEDES-BENZ;C 180 K STATION WAGON BVM6;MMB16F4AJO11;ES;non;9;105;M 6;10,7;6,3;7,9;190;None;None;None;None;None;None;None;None;None;None;E;750;2010
MERCEDES-BENZ;C 180 K STATION WAGON BVM6;MMB16F4AJO12;ES;non;9;105;M 6;11;6,4;8,1;195;None;None;None;None;None;None;None;None;None;None;E;750;2010
MERCEDES-BENZ;C 180 K STATION WAGON BVM6;MMB16F4AKO13;ES;non;9;105;M 6;11;6,4;8,1;195;None;None;None;None;None;None;None;None;None;None;E;750;2010
MERCEDES-BENZ;C 180 K STATION WAGON BVM6;MMB16F4ALO14;ES;non;9;105;M 6;11,8;6,5;8,4;201;None;None;None;None;None;None;None;None;None;None;F;1600;2010
MERCEDES-BENZ;C 180 K STATION WAGON BVM6;MMB16F4AMO15;ES;non;9;105;M 6;12;6,6;8,6;205;None;None;None;None;None;None;None;None;None;None;F;1600;2010
MERCEDES-BENZ;C 180 K STATION WAGON BVM6;MMB16F4ANO16;ES;non;9;105;M 6;12;6,6;8,6;205;None;None;None;None;None;None;None;None;None;None;F;1600;2010
MERCEDES-BENZ;C 180 K STATION WAGON BVM6;MMB16F4APO08;ES;non;9;105;M 6;10,7;6,3;7,9;190;None;None;None;None;None;None;None;None;None;None;E;750;2010
MERCEDES-BENZ;C 180 K STATION WAGON BVM6;MMB16F4APO09;ES;non;9;105;M 6;11;6,4;8,1;195;None;None;None;None;None;None;None;None;None;None;E;750;2010
MERCEDES-BENZ;C 180 K STATION WAGON BVM6;MMB16F4APO17;ES;non;9;105;M 6;11,8;6,5;8,4;201;None;None;None;None;None;None;None;None;None;None;F;1600;2010
MERCEDES-BENZ;C 180 K STATION WAGON BVM6;MMB16F4APO18;ES;non;9;105;M 6;12;6,6;8,6;205;None;None;None;None;None;None;None;None;None;None;F;1600;2010
MERCEDES-BENZ;C 180 K STATION WAGON BVM6;MMB16F4AQO19;ES;non;9;105;M 6;12;6,6;8,6;205;None;None;None;None;None;None;None;None;None;None;F;1600;2010
MERCEDES-BENZ;C 180 K STATION WAGON BVM6;MMB16F4ATO94;ES;non;9;105;M 6;11,8;6,5;8,4;201;None;None;None;None;None;None;None;None;None;None;F;1600;2010
MERCEDES-BENZ;C 180 K STATION WAGON BVM6;MMB16F4AUO95;ES;non;9;105;M 6;12;6,6;8,6;205;None;None;None;None;None;None;None;None;None;None;F;1600;2010
MERCEDES-BENZ;C 180 K STATION WAGON BVM6;MMB16F4AVO96;ES;non;9;105;M 6;12;6,6;8,6;205;None;None;None;None;None;None;None;None;None;None;F;1600;2010
MERCEDES-BENZ;C 180 KOMPRESSOR COUPE SPORT BVM6;MMB16H1ANR44;ES;non;8;105;M 6;9,9;5,6;7,2;170;None;None;None;None;None;None;None;None;None;None;E;750;2010
MERCEDES-BENZ;C 180 KOMPRESSOR COUPE SPORT BVM6;MMB16H1APR45;ES;non;9;105;M 6;10;5,7;7,3;173;None;None;None;None;None;None;None;None;None;None;E;750;2010
MERCEDES-BENZ;C 180 KOMPRESSOR COUPE SPORT BVM6;MMB16H1APR46;ES;non;9;105;M 6;10,2;6,2;7,6;182;None;None;None;None;None;None;None;None;None;None;E;750;2010
MERCEDES-BENZ;C 180 KOMPRESSOR COUPE SPORT BVM6;MMB16H1AQR47;ES;non;9;105;M 6;11;5,7;7,7;182;None;None;None;None;None;None;None;None;None;None;E;750;2010
MERCEDES-BENZ;C 180 KOMPRESSOR COUPE SPORT BVM6;MMB16H1ARR48;ES;non;9;105;M 6;11,1;5,8;7,8;184;None;None;None;None;None;None;None;None;None;None;E;750;2010
MERCEDES-BENZ;C 180 KOMPRESSOR COUPE SPORT BVM6;MMB16H1ASR49;ES;non;9;105;M 6;11,3;6,2;8,1;192;None;None;None;None;None;None;None;None;None;None;E;750;2010
MERCEDES-BENZ;C 180 K COUPE SPORT BVM6;MMB16S1A7902;ES;non;9;105;M 6;11,4;6,1;8;191;None;None;None;None;None;None;None;None;None;None;E;750;2010
MERCEDES-BENZ;C 180 K COUPE SPORT BVM6;MMB16S1A8903;ES;non;9;105;M 6;11,6;6,2;8,2;196;None;None;None;None;None;None;None;None;None;None;E;1600;2010
MERCEDES-BENZ;C 180 K BERLINE BVM6;MMB16T2AH291;ES;non;9;105;M 6;11,4;5,9;7,9;190;None;None;None;None;None;None;None;None;None;None;E;750;2010
MERCEDES-BENZ;C 180 K BERLINE BVM6;MMB16T2AJ292;ES;non;9;105;M 6;11,6;6,1;8,1;193;None;None;None;None;None;None;None;None;None;None;E;750;2010
MERCEDES-BENZ;C 180 K BERLINE BVM6;MMB16T2AJ293;ES;non;9;105;M 6;11,6;6,1;8,1;193;None;None;None;None;None;None;None;None;None;None;E;750;2010
MERCEDES-BENZ;C 180 K STATION WAGON BVM6;MMB16V4A2148;ES;non;9;105;M 6;11,8;6,5;8,4;201;None;None;None;None;None;None;None;None;None;None;F;1600;2010
MERCEDES-BENZ;C 180 K STATION WAGON BVM6;MMB16V4A3149;ES;non;9;105;M 6;12;6,6;8,6;205;None;None;None;None;None;None;None;None;None;None;F;1600;2010
MERCEDES-BENZ;C 180 K STATION WAGON BVM6;MMB16V4A4150;ES;non;9;105;M 6;12;6,6;8,6;205;None;None;None;None;None;None;None;None;None;None;F;1600;2010
MERCEDES-BENZ;SLK 200K BVM6;MMB17A5Q1N17;ES;non;10;120;M 6;12,6;6,5;8,7;209;None;None;None;None;None;None;None;None;None;None;F;1600;2010
MERCEDES-BENZ;SLK 200K BVM6;MMB17A5Q2N18;ES;non;10;120;M 6;12,6;6,5;8,7;209;None;None;None;None;None;None;None;None;None;None;F;1600;2010
MERCEDES-BENZ;SLK 200K BVM6;MMB17A5Q3N19;ES;non;11;120;M 6;13;6,9;9,1;218;None;None;None;None;None;None;None;None;None;None;F;1600;2010
MERCEDES-BENZ;C 200 K BERLINE BVM6;MMB17F2AJP50;ES;non;10;120;M 6;10,9;6,3;8;192;None;None;None;None;None;None;None;None;None;None;E;750;2010
MERCEDES-BENZ;C 200 K BERLINE BVM6;MMB17F2AKP51;ES;non;10;120;M 6;11;6,5;8,2;197;None;None;None;None;None;None;None;None;None;None;E;1600;2010
MERCEDES-BENZ;C 200 K BERLINE BVM6;MMB17F2ALP52;ES;non;10;120;M 6;11;6,5;8,2;197;None;None;None;None;None;None;None;None;None;None;E;1600;2010
MERCEDES-BENZ;C 200 K BERLINE BVM6;MMB17F2AMP53;ES;non;10;120;M 6;11,9;6,4;8,4;200;None;None;None;None;None;None;None;None;None;None;E;1600;2010
MERCEDES-BENZ;C 200 K BERLINE BVM6;MMB17F2ANP54;ES;non;10;120;M 6;12,1;6,6;8,6;206;None;None;None;None;None;None;None;None;None;None;F;1600;2010
MERCEDES-BENZ;C 200 K BERLINE BVM6;MMB17F2APP55;ES;non;10;120;M 6;12,1;6,6;8,6;206;None;None;None;None;None;None;None;None;None;None;F;1600;2010
MERCEDES-BENZ;C 200 CDI STATION WAGON BVM6;MMB17F4AHO00;ES;non;11;120;M 6;12,2;6,9;8,9;213;None;None;None;None;None;None;None;None;None;None;F;1600;2010
MERCEDES-BENZ;C 200 CDI STATION WAGON BVM6;MMB17F4AJO01;ES;non;11;120;M 6;12,2;6,9;8,9;213;None;None;None;None;None;None;None;None;None;None;F;1600;2010
MERCEDES-BENZ;C 200 CDI STATION WAGON BVM6;MMB17F4APN90;ES;non;10;120;M 6;10,6;6,4;8;192;None;None;None;None;None;None;None;None;None;None;E;750;2010
MERCEDES-BENZ;C 200 CDI STATION WAGON BVM6;MMB17F4AQN91;ES;non;10;120;M 6;10,8;6,6;8,2;197;None;None;None;None;None;None;None;None;None;None;E;1600;2010
MERCEDES-BENZ;C 200 CDI STATION WAGON BVM6;MMB17F4AQO90;ES;non;11;120;M 6;12,2;6,9;8,9;213;None;None;None;None;None;None;None;None;None;None;F;1600;2010
MERCEDES-BENZ;C 200 CDI STATION WAGON BVM6;MMB17F4ARN92;ES;non;10;120;M 6;10,8;6,6;8,2;197;None;None;None;None;None;None;None;None;None;None;E;1600;2010
MERCEDES-BENZ;C 200 CDI STATION WAGON BVM6;MMB17F4ASN93;ES;non;10;120;M 6;10,6;6,4;8;192;None;None;None;None;None;None;None;None;None;None;E;750;2010
MERCEDES-BENZ;C 200 CDI STATION WAGON BVM6;MMB17F4ATN94;ES;non;10;120;M 6;10,8;6,6;8,2;197;None;None;None;None;None;None;None;None;None;None;E;1600;2010
MERCEDES-BENZ;C 200 CDI STATION WAGON BVM6;MMB17F4AUN95;ES;non;10;120;M 6;10,8;6,6;8,2;197;None;None;None;None;None;None;None;None;None;None;E;1600;2010
MERCEDES-BENZ;C 200 CDI STATION WAGON BVM6;MMB17F4AVN96;ES;non;10;120;M 6;12;6,7;8,7;207;None;None;None;None;None;None;None;None;None;None;F;1600;2010
MERCEDES-BENZ;C 200 CDI STATION WAGON BVM6;MMB17F4AWN97;ES;non;11;120;M 6;12,2;6,9;8,9;213;None;None;None;None;None;None;None;None;None;None;F;1600;2010
MERCEDES-BENZ;C 200 CDI STATION WAGON BVM6;MMB17F4AXN98;ES;non;11;120;M 6;12,2;6,9;8,9;213;None;None;None;None;None;None;None;None;None;None;F;1600;2010
MERCEDES-BENZ;C 200 CDI STATION WAGON BVM6;MMB17F4AXO88;ES;non;10;120;M 6;12;6,7;8,7;207;None;None;None;None;None;None;None;None;None;None;F;1600;2010
MERCEDES-BENZ;C 200 CDI STATION WAGON BVM6;MMB17F4AYN99;ES;non;10;120;M 6;12;6,7;8,7;207;None;None;None;None;None;None;None;None;None;None;F;1600;2010
MERCEDES-BENZ;C 200 CDI STATION WAGON BVM6;MMB17F4AYO89;ES;non;11;120;M 6;12,2;6,9;8,9;213;None;None;None;None;None;None;None;None;None;None;F;1600;2010
MERCEDES-BENZ;C 180 K BERLINE BVM6;MMB17G2AEN10;ES;non;9;115;M 6;9,6;5,5;7;167;None;None;None;None;None;None;None;None;None;None;E;750;2010
MERCEDES-BENZ;C 180 K BERLINE BVM6;MMB17G2AFN11;ES;non;9;115;M 6;9,5;5,7;7,1;168;None;None;None;None;None;None;None;None;None;None;E;750;2010
MERCEDES-BENZ;C 180 K BERLINE BVM6;MMB17G2AGN12;ES;non;9;115;M 6;9,5;5,7;7,1;168;None;None;None;None;None;None;None;None;None;None;E;750;2010
MERCEDES-BENZ;C 180 K BERLINE BVM6;MMB17G2AHN13;ES;non;9;115;M 6;10,5;5,6;7,4;177;None;None;None;None;None;None;None;None;None;None;E;750;2010
MERCEDES-BENZ;C 180 K BERLINE BVM6;MMB17G2AJN14;ES;non;9;115;M 6;10,6;5,7;7,5;179;None;None;None;None;None;None;None;None;None;None;E;750;2010
MERCEDES-BENZ;C 180 K BERLINE BVM6;MMB17G2AJN15;ES;non;9;115;M 6;10,7;5,8;7,6;182;None;None;None;None;None;None;None;None;None;None;E;750;2010
MERCEDES-BENZ;C 180 K BERLINE BVM6;MMB17G2AKN16;ES;non;9;115;M 6;10,7;5,8;7,6;182;None;None;None;None;None;None;None;None;None;None;E;750;2010
MERCEDES-BENZ;C 180 K BERLINE BVM6;MMB17G2AMN09;ES;non;9;115;M 6;9,5;5,4;6,9;165;None;None;None;None;None;None;None;None;None;None;E;750;2010
MERCEDES-BENZ;C 180 K STATION WAGON BVM6;MMB17H4ASP53;ES;non;9;115;M 6;9,5;5,7;7,1;168;None;None;None;None;None;None;None;None;None;None;E;750;2010
MERCEDES-BENZ;C 180 K STATION WAGON BVM6;MMB17H4ASQ07;ES;non;9;115;M 6;10,7;5,9;7,7;183;None;None;None;None;None;None;None;None;None;None;E;750;2010
MERCEDES-BENZ;C 180 K STATION WAGON BVM6;MMB17H4ATP54;ES;non;9;115;M 6;9,6;5,8;7,2;170;None;None;None;None;None;None;None;None;None;None;E;750;2010
MERCEDES-BENZ;C 180 K STATION WAGON BVM6;MMB17H4ATQ08;ES;non;10;115;M 6;10,8;6;7,8;185;None;None;None;None;None;None;None;None;None;None;E;750;2010
MERCEDES-BENZ;C 180 K STATION WAGON BVM6;MMB17H4AUP55;ES;non;9;115;M 6;9,6;5,8;7,2;170;None;None;None;None;None;None;None;None;None;None;E;750;2010
MERCEDES-BENZ;C 180 K STATION WAGON BVM6;MMB17H4AUQ09;ES;non;10;115;M 6;10,8;6;7,8;185;None;None;None;None;None;None;None;None;None;None;E;750;2010
MERCEDES-BENZ;C 180 K STATION WAGON BVM6;MMB17H4AVP56;ES;non;9;115;M 6;10,7;5,9;7,7;183;None;None;None;None;None;None;None;None;None;None;E;750;2010
MERCEDES-BENZ;C 180 K STATION WAGON BVM6;MMB17H4AWP57;ES;non;10;115;M 6;10,8;6;7,8;185;None;None;None;None;None;None;None;None;None;None;E;750;2010
MERCEDES-BENZ;C 180 K STATION WAGON BVM6;MMB17H4AXP58;ES;non;10;115;M 6;10,8;6;7,8;185;None;None;None;None;None;None;None;None;None;None;E;750;2010
MERCEDES-BENZ;C 200 K COUPE SPORT BVM6;MMB17S1AY892;ES;non;10;120;M 6;11,9;6,4;8,4;200;None;None;None;None;None;None;None;None;None;None;E;1600;2010
MERCEDES-BENZ;C 200 K COUPE SPORT BVM6;MMB17S1AZ893;ES;non;10;120;M 6;12,1;6,6;8,6;206;None;None;None;None;None;None;None;None;None;None;F;1600;2010
MERCEDES-BENZ;C 200 K BERLINE BVM6;MMB17T2A0284;ES;non;10;120;M 6;12,1;6,6;8,6;206;None;None;None;None;None;None;None;None;None;None;F;1600;2010
MERCEDES-BENZ;C 200 K BERLINE BVM6;MMB17T2AY282;ES;non;10;120;M 6;11,9;6,4;8,4;200;None;None;None;None;None;None;None;None;None;None;E;1600;2010
MERCEDES-BENZ;C 200 K BERLINE BVM6;MMB17T2AZ283;ES;non;10;120;M 6;12,1;6,6;8,6;206;None;None;None;None;None;None;None;None;None;None;F;1600;2010
MERCEDES-BENZ;CLK 200 K CABRIOLET BVM6;MMB17T5MD085;ES;non;10;120;M 6;12,2;6,5;8,6;205;None;None;None;None;None;None;None;None;None;None;F;1600;2010
MERCEDES-BENZ;CLK 200 K CABRIOLET BVM6;MMB17T5ME086;ES;non;11;120;M 6;12,4;6,8;8,9;212;None;None;None;None;None;None;None;None;None;None;F;1600;2010
MERCEDES-BENZ;CLK 200 K CABRIOLET BVM6;MMB17T5MF087;ES;non;11;120;M 6;12,4;6,8;8,9;212;None;None;None;None;None;None;None;None;None;None;F;1600;2010
MERCEDES-BENZ;C 200 K STATION WAGON BVM6;MMB17V4AL130;ES;non;10;120;M 6;12;6,7;8,7;207;None;None;None;None;None;None;None;None;None;None;F;1600;2010
MERCEDES-BENZ;C 200 K STATION WAGON BVM6;MMB17V4AM131;ES;non;11;120;M 6;12,2;6,9;8,9;213;None;None;None;None;None;None;None;None;None;None;F;1600;2010
MERCEDES-BENZ;C 200 K STATION WAGON BVM6;MMB17V4AN132;ES;non;11;120;M 6;12,2;6,9;8,9;213;None;None;None;None;None;None;None;None;None;None;F;1600;2010
MERCEDES-BENZ;C 230 BERLINE BVM6;MMB18F2AMP70;ES;non;13;150;M 6;13,8;7,1;9,6;229;None;None;None;None;None;None;None;None;None;None;F;1600;2010
MERCEDES-BENZ;C 230 BERLINE BVM6;MMB18F2ATP68;ES;non;13;150;M 6;13,5;6,8;9,3;222;None;None;None;None;None;None;None;None;None;None;F;1600;2010
MERCEDES-BENZ;C 230 BERLINE BVM6;MMB18F2AUP69;ES;non;13;150;M 6;13,8;7,1;9,6;229;None;None;None;None;None;None;None;None;None;None;F;1600;2010
MERCEDES-BENZ;E 200 K BERLINE BVM6;MMB18F2CPQ70;ES;non;12;135;M 6;12,2;6,7;8,8;210;None;None;None;None;None;None;None;None;None;None;F;1600;2010
MERCEDES-BENZ;E 200 K BERLINE BVM6;MMB18F2CQQ71;ES;non;11;135;M 6;11,8;6,4;8,4;200;None;None;None;None;None;None;None;None;None;None;E;1600;2010
MERCEDES-BENZ;E 200 K BERLINE BVM6;MMB18F2CRQ72;ES;non;12;135;M 6;12,2;6,7;8,8;210;None;None;None;None;None;None;None;None;None;None;F;1600;2010
MERCEDES-BENZ;E 200 K BERLINE BVM6;MMB18F2CUQ66;ES;non;11;135;M 6;11,7;6,3;8,2;195;None;None;None;None;None;None;None;None;None;None;E;750;2010
MERCEDES-BENZ;E 200 K BERLINE BVM6;MMB18F2CVQ67;ES;non;11;135;M 6;11,8;6,4;8,4;200;None;None;None;None;None;None;None;None;None;None;E;1600;2010
MERCEDES-BENZ;E 200 K BERLINE BVM6;MMB18F2CWQ68;ES;non;11;135;M 6;11,7;6,3;8,2;195;None;None;None;None;None;None;None;None;None;None;E;750;2010
MERCEDES-BENZ;E 200 K BERLINE BVM6;MMB18F2CXQ69;ES;non;11;135;M 6;11,8;6,4;8,4;200;None;None;None;None;None;None;None;None;None;None;E;1600;2010
MERCEDES-BENZ;C 230 STATION WAGON BVM6;MMB18F4ALO30;ES;non;14;150;M 6;13,9;7,5;9,9;237;None;None;None;None;None;None;None;None;None;None;F;1600;2010
MERCEDES-BENZ;C 230 STATION WAGON BVM6;MMB18F4AMO31;ES;non;14;150;M 6;13,9;7,5;9,9;237;None;None;None;None;None;None;None;None;None;None;F;1600;2010
MERCEDES-BENZ;C 230 STATION WAGON BVM6;MMB18F4AQO26;ES;non;13;150;M 6;13,6;7,2;9,6;229;None;None;None;None;None;None;None;None;None;None;F;1600;2010
MERCEDES-BENZ;C 230 STATION WAGON BVM6;MMB18F4ARO27;ES;non;14;150;M 6;13,9;7,5;9,9;237;None;None;None;None;None;None;None;None;None;None;F;1600;2010
