lib_mrq_utac;lib_mod;cnit;cod_cbr;hybride;puiss_admin_98;puiss_max;typ_boite_nb_rapp;conso_urb;conso_exurb;conso_mixte;co2;co_typ_1;hc;nox;hcnox;ptcl;masse_ordma_min;masse_ordma_max;champ_v9;carrosserie;gamme;etiq_energ;bonus_malus;annee_df
MERCEDES-BENZ;SPRINTER 216CDI / EPT 35 / TOIT BAS / RPT=4.111;MMB57H3BB943;GO;non;11;115.0;M 5;13.2;7.8;9.8;256;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;SPRINTER 216CDI / EPT 35 / TOIT BAS / RPT=4.111 / BVA;MMB77H3BS958;GO;non;11;115.0;A 6;11.2;8.0;9.2;242;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;SPRINTER 216CDI / EPT 35 / TOIT BAS / RPT=4.111 / BVA;MMB77J3BU437;GO;non;11;115.0;A 5;12.1;8.4;9.8;259;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;SPRINTER 216CDI / EPT 35 / TOIT HAUT / RPT=3.455;MMB57J3BL333;GO;non;10;115.0;M 5;11.3;7.1;8.7;228;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;SPRINTER 216CDI / EPT 35 / TOIT HAUT / RPT=3.455 / BVA;MMB77J3B2348;GO;non;11;115.0;A 6;10.5;7.8;8.8;231;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;SPRINTER 216CDI / EPT 35 / TOIT HAUT / RPT=3.727;MMB57J3BP336;GO;non;10;115.0;M 5;11.3;7.1;8.7;228;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;SPRINTER 216CDI / EPT 35 / TOIT HAUT / RPT=3.727 / BVA;MMB77J3B5351;GO;non;11;115.0;A 6;10.5;7.8;8.8;231;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;SPRINTER 216CDI / EPT 35 / TOIT HAUT / RPT=4.111;MMB57J3BT341;GO;non;11;115.0;M 5;13.2;7.8;9.8;256;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;SPRINTER 216CDI / EPT 35 / TOIT HAUT / RPT=4.111 / BVA;MMB77J3BA356;GO;non;11;115.0;A 6;11.2;8.0;9.2;242;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;SPRINTER 216CDI / EPT 35 / TOIT HAUT / RPT=4.111 / BVA;MMB77J3BJ461;GO;non;11;115.0;A 5;12.1;8.4;9.8;259;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;SPRINTER 308CDI / EPT 30 / TOIT HAUT / RPT=3.455;MMB53M3B0507;GO;non;8;80.0;M 5;10.6;7.2;8.5;224;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;SPRINTER 308CDI / EPT 30 / TOIT HAUT / RPT=3.455;MMB53M3BY505;GO;non;8;80.0;M 5;10.6;7.2;8.5;224;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;SPRINTER 308CDI / EPT 30 / TOIT HAUT / RPT=3.455;MMB53M3BZ506;GO;non;8;80.0;M 5;10.6;7.2;8.5;224;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;SPRINTER 308CDI / EPT 40 / TOIT HAUT / RPT=4.375;MMB51J3BR090;GO;non;8;60.0;M 5;12.4;7.9;9.6;253;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;SPRINTER 308CDI / EPT 40 / TOIT HAUT / RPT=4.375 / BVA;MMB71J3BG102;GO;non;7;60.0;A 6;11.0;7.8;9.0;236;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;SPRINTER 308CDI / EPT 40 / TOIT HAUT / RPT=4.857;MMB51J3BU093;GO;non;8;60.0;M 5;14.1;8.7;10.7;282;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;SPRINTER 308CDI / EPT 40 / TOIT HAUT / RPT=4.857 / BVA;MMB71J3BJ105;GO;non;8;60.0;A 6;11.0;8.9;9.7;255;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;SPRINTER 311CDI / EPT 40 / TOIT HAUT / RPT=4.111;MMB53J3BS186;GO;non;8;80.0;M 5;11.7;7.3;8.9;236;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;SPRINTER 311CDI / EPT 40 / TOIT HAUT / RPT=4.111 / BVA;MMB73J3B0192;GO;non;8;80.0;A 6;10.8;8.2;9.1;241;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;SPRINTER 311CDI / EPT 40 / TOIT HAUT / RPT=4.375;MMB53J3BV189;GO;non;8;80.0;M 5;11.7;7.3;8.9;236;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;SPRINTER 311CDI / EPT 40 / TOIT HAUT / RPT=4.375 / BVA;MMB73J3BE195;GO;non;8;80.0;A 6;10.8;8.2;9.1;241;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;SPRINTER 313CDI / EPT 30 / TOIT HAUT / RPT=3.727;MMB55M3BP530;GO;non;9;95.0;M 5;10.6;7.2;8.5;224;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;SPRINTER 313CDI / EPT 30 / TOIT HAUT / RPT=3.727;MMB55M3BQ531;GO;non;9;95.0;M 5;10.6;7.2;8.5;224;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;SPRINTER 313CDI / EPT 35 / TOIT HAUT / RPT=3.727;MMB55M3B0541;GO;non;9;95.0;M 5;10.6;7.2;8.5;224;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;SPRINTER 313CDI / EPT 35 / TOIT HAUT / RPT=3.727;MMB55M3B1542;GO;non;9;95.0;M 5;10.6;7.2;8.5;224;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;SPRINTER 313CDI / EPT 35 / TOIT HAUT / RPT=3.727;MMB55M3BX538;GO;non;9;95.0;M 5;10.6;7.2;8.5;224;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;SPRINTER 313CDI / EPT 40 / TOIT HAUT / RPT=3.727;MMB55J3BW285;GO;non;9;95.0;M 5;10.2;6.9;8.1;214;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;SPRINTER 313CDI / EPT 40 / TOIT HAUT / RPT=3.727;MMB55M3B3544;GO;non;9;95.0;M 5;10.6;7.2;8.5;224;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;SPRINTER 313CDI / EPT 40 / TOIT HAUT / RPT=3.727;MMB55M3B4545;GO;non;9;95.0;M 5;10.6;7.2;8.5;224;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;SPRINTER 313CDI / EPT 40 / TOIT HAUT / RPT=3.727 / BVA;MMB75J3BJ294;GO;non;9;95.0;A 6;9.7;7.6;8.4;222;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;SPRINTER 313CDI / EPT 40 / TOIT HAUT / RPT=4.111;MMB55J3BZ288;GO;non;9;95.0;M 5;11.7;7.3;8.9;236;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;SPRINTER 313CDI / EPT 40 / TOIT HAUT / RPT=4.111 / BVA;MMB75J3BL297;GO;non;9;95.0;A 6;10.8;8.2;9.1;241;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;SPRINTER 313CDI / EPT 40 / TOIT HAUT / RPT=4.375;MMB55J3BD291;GO;non;9;95.0;M 5;11.7;7.3;8.9;236;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;SPRINTER 313CDI / EPT 40 / TOIT HAUT / RPT=4.375 / BVA;MMB75J3BP300;GO;non;9;95.0;A 6;10.8;8.2;9.1;241;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;SPRINTER 314 / EPT 40 / TOIT HAUT / RPT=4.857;MMB16J3BV409;ES;non;11;105.0;M 5;17.8;9.6;12.6;301;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;SPRINTER 314 / EPT 40 / TOIT HAUT / RPT=5.286;MMB16J3BY412;ES;non;12;105.0;M 5;19.6;10.3;13.7;328;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;SPRINTER 316CDI / EPT 40 / TOIT HAUT / RPT=3.727;MMB57J3BF363;GO;non;10;115.0;M 5;11.3;7.1;8.7;228;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;SPRINTER 316CDI / EPT 40 / TOIT HAUT / RPT=3.727 / BVA;MMB77J3BQ372;GO;non;11;115.0;A 6;10.5;7.8;8.8;231;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;SPRINTER 316CDI / EPT 40 / TOIT HAUT / RPT=4.111;MMB57J3BJ366;GO;non;11;115.0;M 5;13.2;7.8;9.8;256;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;SPRINTER 316CDI / EPT 40 / TOIT HAUT / RPT=4.111 / BVA;MMB77J3BT375;GO;non;11;115.0;A 6;11.2;8.0;9.2;242;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;SPRINTER 316CDI / EPT 40 / TOIT HAUT / RPT=4.111 / BVA;MMB77J3BZ478;GO;non;11;115.0;A 5;12.1;8.4;9.8;259;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;SPRINTER 316CDI / EPT 40 / TOIT HAUT / RPT=4.375;MMB57J3BL369;GO;non;11;115.0;M 5;13.2;7.8;9.8;256;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;SPRINTER 316CDI / EPT 40 / TOIT HAUT / RPT=4.375 / BVA;MMB77J3BW378;GO;non;11;115.0;A 6;11.2;8.0;9.2;242;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VANEO;MMB11J3U5502;ES;non;6;60.0;M 5;10.4;6.4;7.8;187;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VANEO 1.6L;MMB13J3UA505;ES;non;7;75.0;M 5;10.7;6.5;8.0;192;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VANEO 1.6L BVA;MMB33J3UF508;ES;non;7;75.0;A 5;11.1;6.6;8.3;199;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VANEO 1.9L;MMB15J3UJ511;ES;non;8;92.0;M 5;10.7;6.7;8.2;197;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VANEO 1.9L BVA;MMB35J3UN514;ES;non;8;92.0;A 5;11.5;6.8;8.5;204;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VANEO CDI;MMB51G3UP230;GO;non;5;55.0;M 5;7.3;4.9;5.7;151;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VANEO CDI 1.7;MMB52G3UR231;GO;non;6;67.0;M 5;7.4;5.1;5.9;157;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VANEO CDI 1.7 BVA;MMB72J3UB501;GO;non;6;67.0;A 5;8.4;5.6;6.6;174;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VIANO 2.0L COMPACT;MMB53K4VJ966;GO;non;8;80.0;M 6;11.9;7.2;8.9;235;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VIANO 2.0L COMPACT;MMB53K4VK967;GO;non;8;80.0;M 6;11.9;7.2;8.9;235;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VIANO 2.0L COMPACT;MMB53K4VM969;GO;non;8;80.0;M 6;11.9;7.2;8.9;235;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VIANO 2.0L COMPACT 2.7t;MMB53M4V3779;GO;non;8;80.0;M 6;11.3;7.0;8.6;227;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VIANO 2.0L COMPACT 2.7t;MMB53M4V4780;GO;non;8;80.0;M 6;11.3;7.0;8.6;227;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VIANO 2.0L COMPACT 2.7t;MMB53M4V5781;GO;non;8;80.0;M 6;11.3;7.0;8.6;227;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VIANO 2.0L COMPACT 2.7t;MMB53M4V6782;GO;non;8;80.0;M 6;11.3;7.0;8.6;227;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VIANO 2.0L COMPACT 2.7t;MMB53M4V7783;GO;non;8;80.0;M 6;11.3;7.0;8.6;227;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VIANO 2.0L COMPACT 2.7t;MMB53M4V8784;GO;non;9;80.0;M 6;12.7;7.9;9.6;254;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VIANO 2.0L COMPACT 2.7t;MMB53M4V9785;GO;non;9;80.0;M 6;12.7;7.9;9.6;254;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VIANO 2.0L COMPACT 2.7t;MMB53M4VA786;GO;non;9;80.0;M 6;12.7;7.9;9.6;254;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VIANO 2.0L COMPACT 2.7t;MMB53M4VB787;GO;non;9;80.0;M 6;12.7;7.9;9.6;254;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VIANO 2.0L COMPACT 2.7t;MMB53M4VC788;GO;non;9;80.0;M 6;12.7;7.9;9.6;254;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VIANO 2.0L COMPACT 2.7t;MMB53P4VC239;GO;non;8;80.0;M 6;11.3;7.0;8.6;227;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VIANO 2.0L COMPACT 2.7t;MMB53P4VD240;GO;non;8;80.0;M 6;11.3;7.0;8.6;227;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VIANO 2.0L COMPACT 2.7t;MMB53P4VE241;GO;non;8;80.0;M 6;11.3;7.0;8.6;227;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VIANO 2.0L COMPACT 2.7t;MMB53P4VF242;GO;non;8;80.0;M 6;11.3;7.0;8.6;227;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VIANO 2.0L COMPACT 2.7t;MMB53P4VG243;GO;non;8;80.0;M 6;11.3;7.0;8.6;227;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VIANO 2.0L COMPACT 2.7t;MMB53P4VH244;GO;non;9;80.0;M 6;12.7;7.9;9.6;254;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VIANO 2.0L COMPACT 2.7t;MMB53P4VJ245;GO;non;9;80.0;M 6;12.7;7.9;9.6;254;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VIANO 2.0L COMPACT 2.7t;MMB53P4VJ246;GO;non;9;80.0;M 6;12.7;7.9;9.6;254;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VIANO 2.0L COMPACT 2.7t;MMB53P4VK247;GO;non;9;80.0;M 6;12.7;7.9;9.6;254;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VIANO 2.0L COMPACT 2.7t;MMB53P4VL248;GO;non;9;80.0;M 6;12.7;7.9;9.6;254;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VIANO 2.0L COMPACT 2.7t;MMB53P4VM249;GO;non;8;80.0;M 6;11.7;7.4;8.9;237;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VIANO 2.0L COMPACT 2.7t;MMB53P4VN250;GO;non;8;80.0;M 6;11.7;7.4;8.9;237;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VIANO 2.0L COMPACT 2.7t;MMB53P4VP251;GO;non;8;80.0;M 6;11.7;7.4;8.9;237;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VIANO 2.0L COMPACT 2.7t;MMB53P4VP252;GO;non;8;80.0;M 6;11.7;7.4;8.9;237;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VIANO 2.0L COMPACT 2.7t;MMB53P4VQ253;GO;non;8;80.0;M 6;11.7;7.4;8.9;237;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VIANO 2.0L COMPACT 2.9t;MMB53N3VD086;GO;non;8;80.0;M 6;11.3;7.0;8.6;227;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VIANO 2.0L COMPACT 2.9t;MMB53N3VE087;GO;non;8;80.0;M 6;11.3;7.0;8.6;227;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VIANO 2.0L COMPACT 2.9t;MMB53N3VF088;GO;non;8;80.0;M 6;11.3;7.0;8.6;227;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VIANO 2.0L COMPACT 2.9t;MMB53N3VG089;GO;non;8;80.0;M 6;11.3;7.0;8.6;227;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VIANO 2.0L COMPACT 2.9t;MMB53N3VH090;GO;non;9;80.0;M 6;12.7;7.9;9.6;254;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VIANO 2.0L COMPACT 2.9t;MMB53N3VJ091;GO;non;9;80.0;M 6;12.7;7.9;9.6;254;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VIANO 2.0L COMPACT 2.9t;MMB53N3VJ092;GO;non;9;80.0;M 6;12.7;7.9;9.6;254;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VIANO 2.0L COMPACT 2.9t;MMB53N3VK093;GO;non;9;80.0;M 6;12.7;7.9;9.6;254;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VIANO 2.0L COMPACT 2.9t;MMB53R3V5002;GO;non;8;80.0;M 6;11.3;7.0;8.6;227;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VIANO 2.0L COMPACT 2.9t;MMB53R3V6003;GO;non;8;80.0;M 6;11.3;7.0;8.6;227;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VIANO 2.0L COMPACT 2.9t;MMB53R3V7004;GO;non;8;80.0;M 6;11.3;7.0;8.6;227;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VIANO 2.0L COMPACT 2.9t;MMB53R3V8005;GO;non;8;80.0;M 6;11.3;7.0;8.6;227;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VIANO 2.0L COMPACT 2.9t;MMB53R3V9006;GO;non;9;80.0;M 6;12.7;7.9;9.6;254;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VIANO 2.0L COMPACT 2.9t;MMB53R3VA007;GO;non;9;80.0;M 6;12.7;7.9;9.6;254;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VIANO 2.0L COMPACT 2.9t;MMB53R3VB008;GO;non;9;80.0;M 6;12.7;7.9;9.6;254;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VIANO 2.0L COMPACT 2.9t;MMB53R3VC009;GO;non;9;80.0;M 6;12.7;7.9;9.6;254;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VIANO 2.0L COMPACT 2.9t;MMB53R3VD010;GO;non;8;80.0;M 6;11.7;7.4;8.9;237;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VIANO 2.0L COMPACT 2.9t;MMB53R3VE011;GO;non;8;80.0;M 6;11.7;7.4;8.9;237;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VIANO 2.0L COMPACT 2.9t;MMB53R3VF012;GO;non;8;80.0;M 6;11.7;7.4;8.9;237;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VIANO 2.0L COMPACT 2.9t;MMB53R3VG013;GO;non;8;80.0;M 6;11.7;7.4;8.9;237;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VIANO 2.0L COMPACT BVA;MMB73K4V4974;GO;non;8;80.0;A 5;11.6;7.3;8.9;235;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VIANO 2.0L COMPACT BVA;MMB73K4V5975;GO;non;8;80.0;A 5;11.6;7.3;8.9;235;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VIANO 2.0L COMPACT BVA;MMB73K4V7977;GO;non;8;80.0;A 5;11.6;7.3;8.9;235;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VIANO 2.0L COMPACT BVA - 2.7t;MMB73M4VF789;GO;non;8;80.0;A 5;11.6;7.3;8.9;235;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VIANO 2.0L COMPACT BVA - 2.7t;MMB73M4VG790;GO;non;8;80.0;A 5;11.6;7.3;8.9;235;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VIANO 2.0L COMPACT BVA - 2.7t;MMB73M4VH791;GO;non;8;80.0;A 5;11.6;7.3;8.9;235;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VIANO 2.0L COMPACT BVA - 2.7t;MMB73M4VJ792;GO;non;8;80.0;A 5;11.6;7.3;8.9;235;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VIANO 2.0L COMPACT BVA - 2.7t;MMB73M4VJ793;GO;non;8;80.0;A 5;11.6;7.3;8.9;235;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VIANO 2.0L COMPACT BVA - 2.7t;MMB73M4VK794;GO;non;8;80.0;A 5;11.6;7.9;9.3;246;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VIANO 2.0L COMPACT BVA - 2.7t;MMB73M4VL795;GO;non;8;80.0;A 5;11.6;7.9;9.3;246;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VIANO 2.0L COMPACT BVA - 2.7t;MMB73M4VM796;GO;non;8;80.0;A 5;11.6;7.9;9.3;246;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VIANO 2.0L COMPACT BVA - 2.7t;MMB73M4VN797;GO;non;8;80.0;A 5;11.6;7.9;9.3;246;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VIANO 2.0L COMPACT BVA - 2.7t;MMB73M4VP798;GO;non;8;80.0;A 5;11.6;7.9;9.3;246;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VIANO 2.0L COMPACT BVA - 2.7t;MMB73P4V0261;GO;non;8;80.0;A 5;11.6;7.3;8.9;235;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VIANO 2.0L COMPACT BVA - 2.7t;MMB73P4V1262;GO;non;8;80.0;A 5;11.6;7.3;8.9;235;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VIANO 2.0L COMPACT BVA - 2.7t;MMB73P4V2263;GO;non;8;80.0;A 5;11.6;7.3;8.9;235;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VIANO 2.0L COMPACT BVA - 2.7t;MMB73P4V3264;GO;non;8;80.0;A 5;11.6;7.9;9.3;246;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VIANO 2.0L COMPACT BVA - 2.7t;MMB73P4V4265;GO;non;8;80.0;A 5;11.6;7.9;9.3;246;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VIANO 2.0L COMPACT BVA - 2.7t;MMB73P4V5266;GO;non;8;80.0;A 5;11.6;7.9;9.3;246;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VIANO 2.0L COMPACT BVA - 2.7t;MMB73P4V6267;GO;non;8;80.0;A 5;11.6;7.9;9.3;246;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VIANO 2.0L COMPACT BVA - 2.7t;MMB73P4V7268;GO;non;8;80.0;A 5;11.6;7.9;9.3;246;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VIANO 2.0L COMPACT BVA - 2.7t;MMB73P4V8269;GO;non;8;80.0;A 5;11.6;7.9;9.3;246;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VIANO 2.0L COMPACT BVA - 2.7t;MMB73P4V9270;GO;non;8;80.0;A 5;11.6;7.9;9.3;246;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VIANO 2.0L COMPACT BVA - 2.7t;MMB73P4VA271;GO;non;8;80.0;A 5;11.6;7.9;9.3;246;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VIANO 2.0L COMPACT BVA - 2.7t;MMB73P4VB272;GO;non;8;80.0;A 5;11.6;7.9;9.3;246;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VIANO 2.0L COMPACT BVA - 2.7t;MMB73P4VC273;GO;non;8;80.0;A 5;11.6;7.9;9.3;246;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VIANO 2.0L COMPACT BVA - 2.7t;MMB73P4VD274;GO;non;8;80.0;A 5;11.4;7.5;8.9;237;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VIANO 2.0L COMPACT BVA - 2.7t;MMB73P4VE275;GO;non;8;80.0;A 5;11.4;7.5;8.9;237;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VIANO 2.0L COMPACT BVA - 2.7t;MMB73P4VF276;GO;non;8;80.0;A 5;11.4;7.5;8.9;237;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VIANO 2.0L COMPACT BVA - 2.7t;MMB73P4VG277;GO;non;8;80.0;A 5;11.4;7.5;8.9;237;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VIANO 2.0L COMPACT BVA - 2.7t;MMB73P4VH278;GO;non;8;80.0;A 5;11.4;7.5;8.9;237;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VIANO 2.0L COMPACT BVA - 2.7t;MMB73P4VJ279;GO;non;8;80.0;A 5;11.4;7.5;8.9;237;None;None;None;None;None;None;None;None;None;None;None;None;2006
MERCEDES-BENZ;VIANO 2.0L COMPACT BVA - 2.7t;MMB73P4VJ280;GO;non;8;80.0;A 5;11.4;7.5;8.9;237;None;None;None;None;None;None;None;None;None;None;None;None;2006
